reviewId,content,score
e3b87bc1-d733-4832-b1bc-b2adfa762c02,kenapa tidak bisa di premium,1
97c35069-234b-4f86-a41c-4ad2a1b34c78,mantap dana proses ny cepat,5
a837fc22-3d17-40ee-8e59-7cc28be98cf6,baik,5
00e27d17-96fe-4127-a8dd-512bdf4d0b24,kenapa transfer bank tidak bisa???,1
35ef02b2-4ded-4519-915b-48fd4ca8cd0d,"Aplikasi lemot, berat banget. Dan juga skrng tiap transfer dibawah 50rb kena biaya admin 2500",1
7c83f061-f3e0-450c-a41b-0bcfb45bf36b,mantap sangat kebantu,5
e3d553c5-89ec-4b29-8964-16b6003fe5f7,Agak lemot nih versi skr berat bgt,3
f7d79ba2-9acb-401e-a6c8-c0b1eadad4de,👍,5
6e919e52-ced5-4319-86da-3f788df29abd,G ska,1
6fbe1195-b453-47b3-988c-5d2c4c121714,Baik,4
1acc4a77-bda5-408b-9429-5b61c633ad9c,sangat bagus,5
14e02a06-3e97-4c88-9c83-e6f44f7ac4eb,Apk no recomend guys.,2
7055de2a-d5fb-4a79-b21d-95f4f26a7e1e,Sudah verifikasi dana bisnis malah di suruh verifikasi lagi yang kedua hadeh gimana si,1
4b4fbd8f-0ce3-49b8-8f41-075b8db38a9c,Baik,1
e62420b5-299c-45eb-86b6-29eefab56f81,sangat puas,5
e6f514c3-f7c9-443b-8203-2bd16fedc835,Knp gk bisa dibuka trs bos..,5
52eb7015-07d5-488d-a7a2-ed4943331c26,Keren...,5
462a46b7-a835-49d5-8cff-80ffb29fe910,sangat bermanfaat..makin sukses bank dana,5
fcac3093-75df-4cd7-a418-6463664a6517,semua org tau kalau bintang nya SDH 4,4
0fda7383-5677-48e3-b87f-def2cb5cd36e,biar bintang yg bicara,5
ec6f659b-a6f7-44f7-8729-ae4a35cddb78,jelek bagusan seabank,1
4b11becb-9bf5-404d-9e83-ddc5c64086e7,Semoga bener dpt cair,3
53935513-0ead-4684-ba3b-1b05a3467544,sangat membantu bnget thnksyou dana,5
5d2fb86b-ff3e-4eff-8588-481223b14e9c,Bagus,5
f5bc94cf-3f0e-4088-b4ed-e02e6a2d94fd,mantap bgt pakai dana jadi mudah,5
8e309d3a-f1d5-4827-bfbd-329fe5cd7103,cepat dan mantap!!!,5
d07219a0-9cdb-4dbd-940b-ce07e98c3858,mantap apps yang sangat membantu,4
6c4004e7-8f9e-4df6-b10f-6cf3f5903d15,Mantap,5
d198cb07-9895-4d33-940f-63cfac7913d3,Bantu dowload,5
acf2e875-eb78-4c73-9ba5-fefb1a613099,click,1
22912f65-5278-46d0-80a0-e5e21049c80b,Dana bagus dan praktis simpel,5
db52f158-6320-41a8-8d5a-ff8ca052709b,Gak bisa dibuka,3
72e9769c-6849-4b2c-8975-778f42d0e9a8,"Saya sangat kecewa, saldo sering terkuras, padahal saya tidak melakukan transaksi apa2, buat yglain hati2 saja, aplikasi ini sangat sangat tidak aman, waspadalah",1
34331788-5318-493c-a67a-e2508c6d6a36,"akunku udah 2 tahun ngga bisa d pake , karena kemalingan hpnya skrng udah bisa d pke lagi alhamdulilah terimakasih sudah d permudah🤗",5
dcc19286-5d70-467c-90aa-495d82a46217,mantap,5
164fbf90-0652-4c28-9407-c81fdea43875,goodd,5
89cbb1de-2c26-4689-8ffd-099ee10617b9,sipplh...,5
b5ba46ff-e82b-4e69-a335-4d835cf1749a,mantap,5
53238ffe-dea0-4a1e-be61-5df4e0aa67d6,mntap,5
58e9394b-7535-455a-a251-d8ec3ea5fbcc,Ok bagus,5
9d049c16-d2be-48f9-b228-e4ca752237ab,mantap luar biasa,5
1c4e66c7-703a-4383-8c8e-43ae6213e45c,Kirim uang dr kemarin gak masuk2...aplikasi apaaaaaa ini...gak bermutu sama sekali...mending pake apl yg lain aja.gara2 aplikasi ini saya 2 hari gak bisa kerja...ggak mbantu malah bikin kacau orang kerja..dijamin nyesel makek apl ini...👎👎👎👎,1
283145e4-dedb-4d09-85a7-609e815ebc71,Mantap,5
29403d1d-8ff5-4be3-9c8a-84c9ac7cbd1b,Bagus,4
0c63616a-8091-4e0e-807c-421cad512424,ok..sangat baik,4
81383de3-4954-4712-9f0e-29f3bff0cf53,Kadang top up lama gk masuk,1
3fc48c0e-4412-43ba-80b0-b92330870e35,Sering bug bahkan ketika melakukan transaksi saldo saya berkurang tapi mereka tidak dapat padahal saya menggunakan scan,3
101a7b50-c369-4117-89c5-796baa3bb77b,sangat membantu sekali DANA OKEH,4
8600e51f-3164-49e3-9d25-d0c0d3bfbd20,dangat mmbantu,5
580602e4-f918-4150-a2c9-cd28c3b1f208,ok,5
c913545a-2adb-4e73-965f-22299ebc2b24,"apk dompet digital paling buruk, nyesel gua nyimpen duit di aplikasi ini",1
9b18fb2c-a376-4721-af06-991b584b3351,gak perlu ribet sana sini cukup pencet langsung deal,5
f6105f5e-b2a8-4a12-92f4-7f300aa4914b,sayang selalu restar2,5
a29f8fa0-2713-4905-987f-beeb0f38b58d,sangat membantu sekali,3
3463c6ef-af41-4d07-895b-8e323695e68f,Ok,5
883544bd-d692-4a90-b169-351019e970f1,Maksudnya gmana sih Gabisa DiPakai Aplikasi Tidak Menanggapi? TERUS SAYA MAU BELI KOUTA KALO SAYA GPUNYA KOUTA CARA BAYAR NY BAGAIMANA SEDANGKAN BUKA APK DANA HARUS PAKAI KOUTA?,1
21a8263a-13ef-44b5-917b-dc5d19a5ecfa,Gg,5
ec844443-ad5e-406a-a44e-bea867970d0f,Udah bisa transaksi lagi,4
26c0dda8-a73d-44eb-bc07-d7fa3f8cf781,Semoga terbukti transaksi ny min,5
919b6d04-2b2f-4f47-8e5e-de4276e9c174,bantu aku bgt yang males kelur rumah🤗,5
b931320f-1710-4b43-888b-1c5ce3b9d6ad,Bagus,1
f8804e6c-b61e-489a-8e2a-33e81ad69823,ok,5
a64fb8c4-3440-4d46-b465-bff964808af5,baik,5
9e27b347-d346-4d7b-80db-0f45ac668ed9,mantap,5
de2f74cc-1837-42cd-bc49-cc8b1c33471f,Kren,5
b5e75f61-571c-47f7-bcd2-18fe51b4ab09,👍👍👍👍👍👍,5
d856040b-d707-4f8a-a40e-d15f1aed9a95,terbaik,5
36f53cfa-3b8a-481a-8b06-e949592b9b03,mntapppp,5
e5d3b632-e5d9-4b3d-b565-18d731d0be43,"Apk dana domoet digital sangat pantas mendapat 🌟 🌟 🌟 🌟 🌟 5, sangat membantu mudah di gunakan. Bang admin mohon perbaikan ada sedikit kluhan setelah ganti no dana setiap buka apk dana selalu suruh pripikasi wajah , katanya sesi habis , setiap mau buka apk dana , g ngerti masalahnya???",5
45749871-593e-4582-881b-c7764ac84f27,"Apk dana saya gak bisa di buka,gmn solusi na?",1
73529653-baf9-4006-afc6-03f6049a4bb1,"Tolong dong nomor saya 08212988xxxx telah dihack jadi gak bisa transaksi, ketika saya masuk pakai nomor tsb, ada penjelasan nomor Anda sudah digunakan, aplikasi Dana tidak bisa dibuka apalagi digunakan.",1
3510c496-416a-4c0a-9e2d-d447192efb99,keren pokoknya,5
b411b454-ec44-4cc5-90d9-6cfcc5f8c667,mantul walau kandang sering gangguan,5
a105360c-d430-45ee-8d19-a7e0b809c6ee,bagus.. sangat membantu.. tidak di ragu kan ..,5
1200d7c8-4eb3-4b82-9117-8d4ea099756a,Suka dan semoga succes selalu,5
62d0722a-da4f-487f-8d5a-34735f736645,refund terus pas transaksi..kemaren pas perlu buat beli beras..BERAS!!! lho buat makan itu riwayat transaksi udah pas dikasir saldo kita udah dipotong eh malah gak masuk katanya..harus nunggu 3 hari buat balikin saldo itu pun belum ada konfirmasinya,1
94295907-c85a-4f28-a7f0-5c8efc965b02,jos,5
7a77959f-351f-483f-80db-7f083dac0e23,bagussss,5
35f50b7f-34a2-4d59-99a1-8ebfaf2692f9,Terima kasih developer karena sudah mengatasi masalah saya,5
88aea7bf-0165-465a-a4e3-30064a078066,top,5
8bc56497-a1c8-4617-ba80-a6851e6611f9,dgn menggunakan dana transfer lebih mudah,5
259ed57a-add9-420a-9c22-430bf6e6fb34,Q sangat puas pake aplikasi dana,5
a0e67472-8297-46b5-944b-349823c68cb6,good,5
1504a7e8-448c-4747-950e-3db17de65997,Ok,5
156dc5a7-b758-46d1-b9e7-54f7d1d5892c,Good,5
868ee91b-6007-406b-90fb-a18fdf19cd5e,aplikasix sngat bagus,5
0bff986d-c7b8-4904-a3da-0fec51ff8d09,sangat baik,5
e8fbfaa3-99a2-437f-95ca-659d6d4d1664,mantappp kirim uang tanpa atm,5
7d61829d-41da-495e-8914-cf1a1574fc5b,baik,5
8e9d416e-cbe5-4238-97d9-19c885817fc1,Kenapa dana nya G bisa di instal,5
42f958c9-b3ad-4fcc-804e-083d9cd59a7a,ttoopp,5
738eed7e-b5af-42c0-a2f8-cb8490c9a652,"lag terus kalau transfer sesama dana pilihan klik nomor nya lama, suka keluar sendiri poko nya dana jelek sekrang gak kaya duly",1
dbba841f-591b-4e69-ad19-44354850274c,good job,5
c2dc22a5-9df3-4f9c-aaf4-01840e38c593,Bagus bangettt eetttttt👌👌👌👌👌👌😘,5
d46db31f-775e-4726-8e5e-a744d4c98e89,"Kenapa tbtb saldo saya berkurang min, trus ada transaksi telah bayar ke google padahal saya ga ngelakuin apa2",1
92feeeff-8322-4dfe-90aa-11e806909739,TAHUNAN MAKEEE APLIKASI INI. PAYLTHER NYAAA GAK ADAA. MALAS KALAH SAMA APLIKASI SEBELEH,3
895d28e4-518b-4e02-b889-fd5d9b5deaa6,"Dear team HRD @Dana,saya sudah melakukan pelaporan via telepon dan email namun tidak ada solusi terkait laporan saya, pihak CS suruh menunggu 2 hari kerja namun hampir 1 minggu tidak ada solusi, laporan sengan nomor antrian (24676189) kapan mau di proses? Lewat email hanya memberi penjelasan yang tidak ada solusi, pelayanann sangat buruk dari CS nya",1
303dfd05-cb24-4ebc-8e67-cd0536ad2573,sangat puas,5
21a1506a-4f29-4b6d-8bc8-bffa92ba22a5,cakep,5
6de8b43b-e7a3-4370-81e2-780cd4e4c457,mudah bertransaksi,5
3f660dfc-4d29-46d4-b0ca-190a595bc1d6,semoga lebih baik lagi pelayanannya,5
17dd6010-7448-434b-b158-d1d54a9eecdf,jos,5
4b8e687d-1041-45e8-97b0-d30b364ae12d,kasih bintang 5,5
8fbdf48d-7419-4f6c-bb7b-a2380d990e75,Bukti in dong kirim kerekening saya BRI karang gayam atas nama zaenal abidin,3
10491c1d-7923-4992-bb5d-fd5889f286ea,aplikasi apa ini? dipake ke alfamart dan indomart ko gabisa kocaak,1
3eb04f7d-f8cd-49f6-9176-a3464a929356,Lagi urgent udah tf malah di pending hadeuhh. Kebiasaan kaya gtu mulu,1
6976c45e-7a3b-408e-a595-c9f07d830da0,siip,4
8067b6d0-84c5-4b9f-b01c-c640e4683b39,OK,5
42f02a6c-6c79-4b40-aacb-e0e0da4bf354,"Tolong diperbaiki lah, saya pengguna aplikasi dana, kanapa kerap sekali aplikasi eror! Bikin pelanggan puas kek.",3
c9e1d31f-f59b-46d2-9785-f965dc6db09b,tiba² saldo abis,1
8b33af1d-fc8b-452a-a1f7-f326d9e6f8cc,Lemot,2
1c5530e9-5b23-4ca6-95a8-1ce8feb9d77f,mantap,5
6d99da7f-7d68-4ade-ab6d-71db47120e4c,dangat bagus untuk transaksi online,5
c79cad85-cef0-4660-b0da-bbeb6a85de93,epektif,5
a4d0c6d6-80e0-4225-bee8-d5f5aa55fbf2,top bngeut,5
87874073-ab9d-4347-8e54-ba5d538d96ea,aplikasi yang memang memudahkan bertransaksi bagi penggunanya.. ok semakin maju dan suxes selalu.. slm indonesia!!!,5
d01b60da-557c-41e1-8ff6-1758b2e4afcb,mantul pokoknya,5
55afacca-0cb5-49dc-938c-fd4f6e4c9102,Ok,5
9ecd724a-84ff-4507-bc33-b50a722b1d6b,Terimakasih dana semoga sukses terus mantaaaf .,5
1e166e66-2e2c-4957-b5ab-6a03edc4e6c3,mantulll,5
ee8c3319-bf23-46e4-ad5c-4be8b7713de4,mantap proses y cepat,5
15c53655-82aa-4fb9-8893-3d0f6567258c,sangat baik,5
fd324014-cd31-400d-b8c4-ce4753a7c4b5,"sejauh ini DANA bagus sih , semua jdi lebih mudah dan aman",5
f864318d-d888-4c0b-a250-2423ebdc7b0c,Ok,5
9576d6e9-2f5b-484b-9b06-f06215f0575a,alhamdulillah sangat membantu sekali. semoga amanah,5
a6a5f1ee-49b6-43c9-84bd-0c696548f836,mantap,3
e495fce8-1ad7-486d-9595-26a9b1c90a34,ga bisa ngirim,2
e612084c-4d6b-4028-9c2a-8bc011c28cc6,Sekarang dana kebanyakn pending nya saat transper dana,2
8c34fd02-3b85-45a9-b2e9-95787f60d938,Kami sebagai tukang bangunan,5
bb6472e6-98c3-460f-b4d5-38ca3ecd3ff9,sangat baik di gunakan,5
7b8dffe7-31ff-450f-8fa1-31de8e7ee811,bagussss,5
8d8b7668-2abc-45bd-8df1-1557023a659c,sering gangguan dan banyak yg nmbh ribet ga sesimpel dulu,2
27db2800-d5ca-4187-8c31-cc3abc624f54,bagus,5
7df81cf3-f95e-4c4b-b329-63370f63c824,terbantu banget,5
b67b213f-5d1b-4df9-84a9-bb5c7d0675b8,Knpa makin lama makin mainmain uang daya dari paypal ke Dana Sukses tapi di Dana blm ada dia apa ini namnya,2
2ec68243-5bde-442b-bd5c-511aaa61fd3d,Sistem sibuk mulu,5
c4dc3be4-c8ec-46ef-af93-292d575c28cd,ok dah,4
cdd706dc-3682-448b-acdc-3c9d75710663,goodd,5
15f2a11f-f3d8-427f-93e9-34006b90d061,haii i love u,5
b21bc264-91e0-488f-996a-2d8d457815d8,mantul,5
e1e7071b-43df-4191-a107-161435bc1a6c,Sanagt bagus,2
46215865-ba77-48fd-aa04-6e797386be76,Berfungsi dengan baik,4
e0463474-0afe-4c82-8229-323f853f44b5,"SALDO TERPOTONG OTOMATIS TANPA PERSETUJUAN, MANTAP DANA",1
883b9a83-3022-4b5d-8db9-819d41a5862b,WOIII BANGKE... NGIRIM KE TEMEN AJA PENDING MULU DAN NUNGGU BERJAM-JAM... APLIKASI LU TIDAK SESUAI SLOGAN BOSS.. PENDING DI GANTI 50RB... HOAXS APLIKASI LU #TOLOL_,1
f1444b67-013e-4dc5-82d6-85219fd2d3b7,baik sekali,5
b31a60c6-c4d5-42bc-bba6-7a12dbf93c92,Aplikasi dana kenapa di perbarui engga bisa,2
603c2319-6011-4f84-9fd6-f1efbb88f451,"Sebelum nya gak pernah ada sekali masalah sejak pertama pake aplikasi ini, tapi hari ini saya tau keburukan aplikasi ini, tiba"" saldo terpotong tanpa konfirmasi terlebih dahulu . Saya selaku yg dirugikan sangat amat kecewa karena tidak ada satu pun solusi untuk menyelesaikan perihal masalah ini. Untuk para pengguna lain harap berhati"" sebelum kejadian saya menimpa kalian 🙂",1
9ff7a19c-5448-4c8e-9a2e-3d24429eb957,ok,5
321545a2-5b1e-49fc-a6cc-e738961dc16b,Transaksi saya udh ampir 3minggu belum juga tratasi in gmn,2
469f44bc-54b8-49aa-9267-3c31d61d92d8,Bismillah mau coba dlu klo bagus aku tambah bintang nya lg,3
5684c8a6-bb6d-4a02-88bf-b855e7f7ebee,Sangat membantu,5
390f2a1e-f156-4d12-b8ba-ddc0c804d6ca,"Wah gua gabisa loggin di suruh update , pas gw udh update masih muncul tulisan updatenya dan ga bisa loggin , mana ada saldo gua d situ",1
6f5b332f-35b7-4752-8e56-daeb64b2895f,keren,5
f2fd2e09-5897-4a92-8cc6-ac987f4e04c9,"mohon hilangkan administrasi nya kak, seperti dulu lagi, tidak ada potongan",5
445d849c-055e-40cc-aec5-b076bfc2be85,kenap saya lupa pin kok gk bisa diperbaiki padahl saya habis isi saldo,1
6a92b431-13c1-40f1-9df2-356e35f665e9,ok,5
2b667bfb-59dd-4e0e-ab8c-c427e568709d,ok oy,4
2ef1ee13-ddc8-4769-92b7-ad2b29314e8c,👍,5
d14fb53b-f75e-49ad-9639-cd4d69614994,mantap,5
4da32ef0-094d-40bd-8f12-8f5f0369e3ee,apk yg bagus,4
e09fd7d8-e0a4-4730-b2dc-7f6cadba569b,mantaf👌,5
db46c6d7-6072-43e2-ad9e-f54c162e366b,Mau upgrade saja susah payah,1
0bd5bfb8-321a-4a3b-9a10-3abf998aa7d4,good,5
7ced6c8a-b35e-4a26-8d9e-0eb6fde5c3c2,Ok,5
c40baeb3-181d-4bcd-af34-a5d0daf0c934,Mantap,5
5f5daca9-2747-456e-8350-fc72d369e6e4,simpel,5
ccfa3be5-99b3-46a1-a726-34931d6dcb0f,"Sangat membantu,tapi mohon untuk di tingkatkan lagi",5
882e489b-958d-4045-9721-77ab8980baad,DANA OKE,5
307b2a8f-11e9-4bd2-b434-5d08380e3da7,Bagus lebih bagus lagi,5
10ea4740-6dfc-467f-b108-66b923e2c21c,"Banyak sekali kendala/gangguan. Sistem QRis yang tidak bisa pindai, ini sangat mengganggu",1
792cc46b-0427-426e-a571-105dcf19ecce,Suka,1
99976841-cd62-4088-8799-1bfc18a64fe8,👍❤️,5
94a783c1-3ab8-4723-b419-924c034f9503,sangat membantu saya dalam hurusan berbelanja,5
474d176a-6246-4ed9-8dae-7f87fbb362eb,kereeenn,5
fc4cabfa-1a3d-4a7d-bc7f-860f2576d976,transfer mudah,5
727733b9-5b89-421f-903a-bcce27e89c8d,sy kasih 3 bintang dlu,4
c849b7f5-a73c-422e-a9c3-058bca6c151f,bagus banget,4
14103aec-3125-4585-bf02-f3a315804a57,"Data saya di tolak terus, dengan alasan ktp buram dan tidak ada solusinya",1
8d703369-9bfb-4af1-b03c-513822573805,"Maaf ya kalau cman ngasih 1 bntang .karna saya melakukan transaksi pending udah hmpir 2 mnggu uang tdak kembali .saya udah email,chat ass mnajer dana tp ttep suruh menunggu .ini bug atau gmna ya ?",1
0e6ac940-bcf2-4424-b018-28fd18017e2c,Aplikasi lemoooootttt,1
b7cc5cda-07b8-4d95-b767-58960008bf13,"nyamaaaaaan bet ada apk kek gni,, memudahkan...,",5
1de337a7-653f-40a3-909d-d062c757fc55,Ini dana gimana sih. Masa akun saya katanya telah di install di perangkat lain. Sementara saya hanya punya 1 hp. Udah berbulan bulan saya tunggu akun saya belum juga bisa saya gunakan.,1
41ae6cfd-8a6a-42ad-89fd-b901079586e5,good🤗,5
f9c5a68a-5fab-4b37-b3e8-0cedc38c0db7,ok,5
0ef0ec0d-f96d-4047-84dd-d5b01026b501,Transfer mesti nunggu 24 jam,1
f3d5b176-3c2e-4b49-afae-a82f626dfee1,Mohon dong..di tambah LG biar bisa ganti pin..soal'y udah ada penipuan atas nama kan dr dana..jadi skrg punya akun dana..jd ngeri..,1
384055c8-8f42-46b7-ba51-87e46c91c530,mantaap dana,5
a7a838db-1044-4f20-89af-a0994c2d16d2,"Aplikasinya tidak berfungsi dengan baik, saya mau trf kembali uang ke rekening karna kelebihan tapi selalu di suruh upgrade, padahal sudah upgrade dan sudah ada pemberitahuan upgrade berhasil tapi ketika klik trf antar bank/yg lainnya kembali disuruh upgrade👎",1
6f2ba81c-3a9c-4187-b5a7-e7ecc6b22200,Sering banget eror akhir2 ini tiap udah di top up aplikasinya eror sampe 24 jam lebih padahal dibutuhin banget buat transfer2 & transaksi lainnya. Mana sering minta di update aplikasi nya tp jadi gk bisa dibuka apk nya,1
21ba0ce4-6d63-43bf-8c5e-f56ea0fafd38,"ajib ngges sakitu,,turnuhun",5
1211e82d-b2ca-4c5e-9944-3a094b969e4e,mantap,5
83ea00a7-646b-48cd-83d9-925371450dc3,mantap,4
9f76e6e3-2e17-4e23-907f-18cd7df1ae1d,sering eror gajelas....penanggulan sebuah masalah lambat,1
66e8af08-5260-42c3-ac29-45a65dc102cf,"apk bagus, cepat dan mudah",5
88c00f88-598a-45c3-b1fa-cf1ab25c80f7,mantap,5
6ef1c8b4-ae63-4a8e-b437-eed2e0b8d80f,memudahkan transaksi,5
194f6bba-451c-4676-81c2-c15ff7a98783,Mangkin ke sini mangkin hancur nih dana,3
4c4200d1-c764-4b50-891a-d112c1856edb,Mohon maaf saya kok tidak bisa masuk dana Pdhal suda h premium dan sudah ufdate tapi pas mau masuk suruh ufdate dulu,2
fc45d30e-9d02-43d3-958e-7e820f496ec2,aku suka pakai dana,5
af2de48d-02e5-4e4d-8d97-ee34a373074d,Kok pelayananya kurang sih saya ini akunnya di ambil orang lain saya sudah menggunakan berbagai cara tidak bisa tolong dong solusinya,1
b293ffff-9a25-44de-933e-c28c05232fb3,Sangat baik buat di jadikan dompet pintar,5
0e644fcb-35b6-4fa9-b64c-977b252c3c73,"Dana kok makin kesini makin banyak potongan nya, isi saldo kepotong 500 rupiah, tarik saldo kepotong 3.000, transfer kepotong juga, tolong lah jangan banyak potongan tarik samdo aja 3.000 kalo orang bolak balik tarik saldo udah berapa rupiah yg kepotong ??",1
1b788c48-f420-410a-b866-7b239c2e6e76,sangat bagus,5
e9cb1a41-1d54-468b-a1a5-f9f39cd0bdf4,sangat membantu,5
47fec795-5f56-4bda-8595-0fc5e78cb3c3,Saya isi dana tapi dana gak bisa masuk,1
50d9e1cc-9771-4503-b721-0982c43f30f9,udh top up makek permata blm masuk masuk. di riwayat jg blm mncl. bkin kapok konsumen kalok kejadian ini gak diperbaiki,1
ffcec88a-bd98-45a4-85c6-46881c6d7d0a,sayang sekali gk bisa di buka,1
1d8d5c97-0bda-4860-989d-5183d808def2,manp,5
b2abf511-6f9c-4405-a8ae-86408bca320a,ok,4
b25a39fa-8704-453a-b114-963514f9eb4f,bagus aku suka bngt mmbantu sekali,5
9dfbca06-d7a7-45b2-a061-52e573545985,mantappp,5
f014faa0-12cc-49b9-b0c1-248baa9f808f,mantap,5
dad7b303-714a-41eb-8c73-ae907c7cdd02,🥰🥰😍,5
7483811d-6a04-43a8-a524-7812425966f3,"pake dana emang asik,,,top up lancar🙏",5
91b2621a-708b-4e33-8cb0-6190b6bad4b2,Top up ga masuk. Udah masuk laporan tapi hanya disuruh nunggu ga ada kejelasan berulang kali laporan udah nunggu depan hari hanya disuruh nunggu entah sampai kapan harus menunggu. Yg belum download mnding ga usah download. Sebab pelayanan dana sangat buruk. Ditambah live chat sangat tidak membantu. Cuma di suruh nunggu tanpa kepastian. Customer dana sangat buruk dalam menangani keluhan. Customer nya tergoblog didunia paling ga becus. Ditanya apa jawab apa,1
571e19c7-471c-47aa-a13e-61ec1025f4d5,Usaha Jadi mudah dan lancar. Thanks DANA,5
1c6d470f-80bc-4865-9081-de5dca96d6c9,Dana dompetku ko ga bisa di buka ya..,2
f1bffae4-1eaa-4202-8686-6e2012f0f9aa,"Top up sering tidak masuk customer service robot tolol pula , maksain buat aplikasi malah jadi bubur nasi cuakkkk",1
904a431d-10c0-4979-b0c5-05469d63a466,mempermudah yang belum mempunyai atm,5
59f91149-da35-4a91-acdf-4db47ccb0383,sangat membantu dengan adanya aplikasi ini,5
c2e9fac0-e410-4d43-8e36-8cf2cd0c1bd9,mantap,5
f021f3a4-6fb9-4fc8-aa7b-f6c05565990e,mantaf pokonya gk ada duanya,5
d440a2ba-d5d1-4119-9ca3-1f2a0904330d,"Masalah transaksi belum kunjung selesai sudah lebih dari 9 x 24 jam, yg balas robot terus, live cs nya kemana?",1
50cf9abc-7a04-47c9-b787-31ff5854f3dd,"Aku kasih bintang 1 dulu, sekarang jadi sulit, cara UPGRADE aja susah, padahal mengisi datanya sudah benar, live chat aja susah memprosesnya, sekarang jadi kecewa, padahal dulunya bagus, eh sekarang malah jadi parah",1
dbee5e45-587d-4a80-a8d5-b455b6c218cf,mntap,4
d24179a5-89fc-4798-bc72-54e92aacda30,keren,5
d1f83a4a-7b7a-4a68-95b7-c30b8254d618,sangat bagus,5
7f567670-a8d5-4604-9d70-877992932f16,Good,5
70bed4a0-d91c-474e-a290-407996172d2b,bagus dan terpercaya,5
54e8186d-a885-46f8-95e7-f44f177604d7,sip....dah,5
7a883ddd-a00a-4c9f-a284-32f4837bc064,hadee,5
f1aca6c9-8aea-4f88-a313-b397bfae8729,rekomen aplikasi ini,4
90d4a94f-6bb9-423e-9289-4891a801dd9e,Bagaimana cara mengatasi lupa pin tapi dana belum Verifikasi wajah dan KTP,3
b34215d4-591b-417b-980d-f999f38d2857,"Blom dicoba,tapi sepertinya cukup membantu. Terimakasih DANA🙏",5
a6ec18af-8cea-4f39-a87c-77d6cba6d159,saya suka aplikasi dana,5
5c54b190-1ef8-40d2-a045-66a5ecb0eace,luar biasa membantu,4
504cbef9-ad25-43ea-9afc-54c4cc58242e,gangguan terus...,1
ad54048f-a380-4aed-ac34-2221b7e5fc54,Ok,5
1d2b700e-4ba1-43fb-8842-4b80f0c060c8,mantap,5
da954d56-aa8a-4b8b-bffc-b38a692c4e44,Aplikasi ini sudah sangat bagus...,5
e75a825e-d7d1-457d-b64b-52f9922c14f5,baik,5
8b2c6d35-2fcb-437c-9fa8-cee629a90591,Mantaaaappp,5
84f175c1-068c-4d63-bcb7-dfe0a8968eb4,aplikasi sangat membantu transaksi mudah dan cepat trimakasih DANA,5
bda29427-df85-48dc-ad8f-bfdbd9dd055d,mantaaap,5
64527c65-f53b-4e82-8c6b-7e49bf62b9a5,top markotop,5
3a9b31ce-23eb-49f5-a551-900d0f85e2da,semoga selalu bermanfaat,5
1c23cb32-a75a-4832-941f-1f8c618bcfe8,bagus,4
70ed674e-76a9-4fec-8c17-2fb82d12d0e0,"Aplikasi kocak,mau login di bilang kaga resmi 4J9",1
b0a073ef-e1ef-46ca-b3c0-9c4834b061e1,ok,5
02025f1f-5485-4799-9583-ef71621249d0,oke,4
02122c89-0708-4ce4-af4b-215222ffd7e7,Kenapa saldo saya masih belum masuk sampai sekarang saya sudah top up uang banyak tetapi masih belum masuk juga sampai sekarang,1
b1e8853a-3d43-41a1-92b5-f14d6c6c66a2,sangat membantu sekali terima kasih,5
538259ae-3543-487b-9c2d-90ef84d90339,Kenapa saldo sya terpotong 500k,1
25ac2a62-e3bd-4fb2-a77f-2cec80ac6a72,"Udah mantap nih DANA, sesuai ekspetasiku... Tambah lg jempol, DANA bisa nyicil juga. 😎👍👍",5
3614040a-fcbd-402a-8378-89bcfab21c00,"Ngetransfer ko nunggu 24 jam,pea emang ni aplikasi Mending pake yg sebelah",1
bbfe86da-2370-4688-9dd9-78eea8bc4e99,Asuuu gak ada keamanannya kesedot sendiri babiii,1
f69b7386-2e51-4f10-a5f8-dec30df58797,"Wahhh gak bener aplikasi dana, capek2 ngumpulin poin buat main dana surprize tapi gak bisa di mainin ada apa dengan kalian?!",3
43989459-22bb-46d9-b4c2-f92d0c87ed3b,masuknjos,5
a30fb1fb-c5d6-4546-b54e-e24589744a94,Kenapa mau login tidak bisa yah padahal sudah versi yang terbaru,5
e2f2d23a-5814-4829-b9fa-2285c42ea335,mantap,1
9232e56e-6a1e-4052-9973-884b04b1e669,mantap,5
4331dd67-0eb7-414a-9656-7b10a5dd7912,msuk,2
705b7b5e-de73-42b4-aa82-86515d79f830,Uang aman,5
2cded07a-3183-49de-9859-f1b93261a786,"Upgrade sukses dan ditautkan ke Prakerja jg sukses ehh..pas lagi cair langsung di downgrade kan, apa gak gila nih aplikasi",1
34e38fea-df35-46d8-9781-00b8a380533e,cepat dan singkat,5
7c513f61-de68-495b-9543-cd0077aaacc9,"Kenapa ya setiap kali saya meng update aplikasi dana saya malah tidak bisa ,ada yg tw ngga cara benerin ya tolong dong",1
6ca416d5-0eb1-446a-8087-c7fe27ad36cf,ok cepat dan mudah 👍👍👍,5
bc490428-8516-4705-8670-763fa6506dc4,baik,4
4a03b808-cfe4-41ec-959f-d977e13b138d,bagus,5
ebaa911f-5b1e-4b49-8ae2-e4acc016b5f4,bagus sekali,1
44c7e20e-0df2-488f-af8d-d56cdba9e2c1,mantap,5
20aba1ba-9557-46e6-9b56-f3072bcf8079,sangat membantu,5
